ACF2,query_mid,sender,rcpt,subject,files,Manager_ACF2,manager_name,job_family,employment_type,business_location,hire_date,employee_status,local_admin,privileged_user,government_cleared,size,rcpt_count,file_count,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,rcpt_count_personal_max,rcpt_count_job_max,rcpt_count_personal_percentile,rcpt_count_job_percentile,file_count_personal_max,file_count_job_max,file_count_personal_percentile,file_count_job_percentile,size_personal_max,size_job_max,sub_sensitive_count,files_sensitive_count,files_sensitive_count_personal_max,files_sensitive_count_job_max,files_sensitive_count_personal_percentile,files_sensitive_count_job_percentile,sub_sensitive_count_personal_max,sub_sensitive_count_job_max,sub_sensitive_count_personal_percentile,sub_sensitive_count_job_percentile
XX190,68,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD109,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-08 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX191,69,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD110,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-09 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX192,70,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD111,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-10 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX193,71,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD112,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX194,72,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD113,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX195,73,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD114,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX196,74,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD115,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX197,75,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD116,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX198,76,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD117,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX199,77,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD118,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX200,78,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD119,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX201,79,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD120,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX202,80,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD121,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX203,81,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD122,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX204,82,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD123,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX205,83,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD124,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX206,84,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD125,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX207,85,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD126,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX208,86,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD127,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX209,87,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD128,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX210,88,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD129,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX211,89,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD130,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX212,90,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD131,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-30 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX213,91,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD132,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-03-31 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX214,92,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD133,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX215,93,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD134,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX216,94,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD135,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX217,95,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD136,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX218,96,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD137,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-05 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX219,97,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD138,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-06 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX220,98,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD139,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-07 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX221,99,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD140,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-08 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX222,100,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD141,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-09 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX223,101,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD142,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-10 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX224,102,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD143,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX225,103,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD144,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX226,104,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD145,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX227,105,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD146,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX228,106,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD147,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX229,107,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD148,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX230,108,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD149,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX231,109,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD150,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX232,110,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD151,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX233,111,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD152,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX234,112,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD153,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX235,113,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD154,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX236,114,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD155,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX237,115,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD156,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-04-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
